Feature,Weight
bias,0.009011685911767667
Inches,-0.04698091409611461
Cpu,0.2178743731818163
Ram,0.3697924253141883
Weight,0.04142507581410726
touch,0.014199035594908671
px_width,0.0796061274303819
px_height,0.10378872463059263
ips_panel,0.012000407104922749
4k,-0.000804444538304607
hd,-0.023794823545635207
SSD,0.26035159632079863
HDD,-0.051080564110880806
FLASH,0.03817252097467938
