Feature,Weight
bias,0.009011685911767658
Inches,-0.054844057053472665
Cpu,0.2123644790224226
Ram,0.3421460649374209
Weight,0.0688137666703586
touch,0.025534981072620356
px_width,0.09196049354373087
px_height,0.10978586174057464
ips_panel,0.020880644942241986
4k,-0.013395225581674336
hd,-0.025900466836773533
SSD,0.25072622386293564
HDD,-0.05845446320471514
FLASH,0.04182873614382142
